stop_id,stop_name,stop_lat,stop_lon,location_type
740000659,Vikmanshyttan affären,60.297252,15.824941,
740000660,Bålsta station,59.568759,17.532813,
740000661,Gimo bussterminal,60.176449,18.188410,
740000662,Hallstavik station,60.050739,18.594130,
740000663,Lyckeby centrum,56.198686,15.654731,
740000664,Lövstabruks Herrgård,60.408184,17.879254,
740000665,Norrtälje busstation,59.759448,18.699230,
740000666,Rimbo busstation,59.743664,18.368648,
740000667,Sigtuna busstation,59.617423,17.723120,
740000668,Söderfors Bruksskolan,60.386439,17.234940,
740000669,Lit station,63.318412,14.857037,
740000670,Österbybruk bussterminal,60.196913,17.898444,
740000671,Östervåla busstation,60.180473,17.180279,
740000672,Östhammar busstation,60.258396,18.369975,
740000673,Hallstahammar station,59.615896,16.219420,
740000674,Heby station,59.940510,16.852954,
740000675,Kolsva centrum,59.600061,15.842474,
740000676,Kungsör station,59.427353,16.101249,
740000677,Kvicksund station,59.450883,16.320488,
740000678,Norberg busstation,60.064818,15.925293,
740000679,Ransta station,59.810004,16.640097,
740000680,Skultuna,59.718673,16.428960,
740000681,Sätrabrunn Sala,59.864100,16.433782,
740000682,Tärnsjö centrum,60.153482,16.927456,
740000683,Vad station,60.032323,15.642321,
740000684,Valskog centrum,59.442526,15.949115,
740000685,Västerfärnebo,59.944457,16.280001,
740000686,Stavre station,62.829667,15.304981,
740000687,Bro station,59.511422,17.635909,
740000688,Torpshammar station,62.473403,16.334472,
740000689,Kebnats/Saltoluokta,67.416560,18.545147,
740000690,Ekerö centrum,59.290195,17.809957,
740000692,Farsta Strand station,59.236536,18.101664,
740000693,Fisksätra station,59.294156,18.256647,
740000694,Gnesta station,59.048540,17.312684,
740000695,Grisslehamn färjeläge,60.099231,18.813653,
740000697,Gällstad,57.667492,13.432863,
740000698,Gustavsberg centrum,59.326507,18.391269,
740000699,Handen station,59.167568,18.134468,
740000701,Helenelund station,59.409636,17.961530,
740000702,Huddinge station,59.237275,17.980260,
740000703,Häggvik station,59.444372,17.932267,
740000704,Fors station,60.208269,16.314243,
740000705,Jakobsberg station,59.423414,17.832891,
740000706,Jordbro station,59.141501,18.125794,
740000707,Bergvik Bergviksbron,61.257953,16.834342,
740000708,Arlanda Norra/ Arlanda Express,59.651568,17.930642,
740000709,Järna station,59.093369,17.567246,
740000710,Kallhäll station,59.453239,17.805753,
740000713,Kårsta station,59.656786,18.267464,
740000714,Lidingö centrum,59.365072,18.132825,
740000715,Mölnbo station,59.047541,17.418171,
740000716,Mörby centrum T-bana,59.398710,18.036220,
740000717,Nacka station,59.306553,18.130055,
740000718,Norrviken station,59.458222,17.924299,
740000719,Nynäshamn färjeterminal,58.904692,17.955631,
740000721,Södertälje centrum station,59.192464,17.626857,
740000722,Sörforsa centrum,61.718796,16.968217,
740000723,Jonstorp centrum,56.227088,12.674149,
740000725,Vålberg Norsplan,59.395098,13.194035,
740000726,Jäckvik affären,66.389812,16.964102,
740000727,Nynäshamn station,58.900797,17.952820,
740000730,Orminge centrum,59.325061,18.258433,
740000732,Skillinge busstation,55.473408,14.278387,
740000734,Alunda bussterminal,60.062733,18.080406,
740000735,Björklinge Sätunavägen,60.031764,17.552182,
740000736,Morgongåva station,59.932843,16.961623,
740000737,Örsundsbro centrum,59.733865,17.307789,
740000738,Hälleforsnäs station,59.161720,16.504188,
740000739,Rosersberg station,59.583377,17.879865,
740000740,Roslags Näsby station,59.435496,18.057891,
740000742,Gärsnäs station,55.546518,14.181024,
740000744,Vejbystrand centrum,56.315076,12.769224,
740000745,Arild Bussplatsen,56.273154,12.577159,
740000746,Bara Banvägen,55.579645,13.191054,
740000747,Ekeby Flamman,55.992160,12.972903,
740000748,Rönninge station,59.193608,17.749428,
740000749,Pello Pellohallen,66.801875,23.976119,
740000750,Brantevik,55.513941,14.347710,
740000751,Saltsjöbaden station,59.279019,18.313031,
740000753,Vallsta station,61.517531,16.367727,
740000755,Södra Möckleby,56.356464,16.420155,
740000756,Ljungbyholm busstation,56.633263,16.173371,
740000757,Skogås station,59.218175,18.154293,
740000758,Sollentuna station,59.428849,17.948036,
740000759,Solna station,59.365104,18.010036,
740000760,Trekanten västra Kalmar,56.700702,16.111343,
740000761,Sorunda Spångbro,59.008346,17.805505,
740000762,Ålem station,56.946952,16.384571,
740000763,Fjärås station,57.435528,12.155124,
740000764,Spånga station,59.383270,17.898783,
740000765,Stockholm södra station,59.314172,18.064493,
740000767,Bua skola,57.236735,12.128030,
740000769,Åsa centrum,57.351896,12.121277,
740000770,Frillesås skola,57.318661,12.182414,
740000771,Holmsjö station,56.421736,15.542441,
740000772,Stuvsta station,59.253224,17.995741,
740000773,Sundbyberg station,59.361035,17.970935,
740000774,Trångsund station,59.228003,18.129562,
740000775,Tullinge station,59.205219,17.903074,
740000776,Tumba station,59.199734,17.835657,
740000777,Tungelsta station,59.102422,18.044858,
740000778,Tyresö centrum,59.244164,18.229216,
740000779,Täby centrum station,59.444044,18.074011,
740000781,Ulriksdal station,59.380749,18.000263,
740000782,Upplands Väsby station,59.521851,17.899625,
740000783,Vallentuna station,59.533345,18.079815,
740000785,Väddö kyrka,59.987843,18.810328,
740000786,Värmdö kyrka,59.357156,18.496591,
740000787,Västerhaninge station,59.122920,18.102615,
740000788,Åkersberga station,59.479171,18.298444,
740000789,Älvsjö station,59.278737,18.011066,
740000790,Ösmo station,58.984695,17.902562,
740000791,Östertälje station,59.184408,17.660022,
740000793,Fjugesta Nygatan,59.175452,14.874426,
740000794,Hasselfors Torget,59.085245,14.651961,
740000795,Odensbacken Odenskolan,59.157782,15.526707,
740000796,Pålsboda Folkasboskolan,59.064606,15.340808,
740000798,Vintrosa Tomta,59.257557,14.961172,
740000799,Åsbro Björkallén,58.981847,15.049825,
740000800,Björneborg Folkets Park,59.241774,14.237891,
740000802,Bograngen,60.703112,12.594958,
740000803,Edsvalla centrum,59.435843,13.211028,
740000805,Ekshärad Centrum,60.176223,13.495595,
740000806,"Gräsmark, Kyrkan",59.946074,12.912093,
740000808,Höljes Handel,60.898432,12.597206,
740000811,Koppom Torget,59.707054,12.150533,
740000813,Stora Levene station,58.325975,12.925670,
740000814,Lesjöfors Coop,59.977338,14.184010,
740000815,Molkom station,59.605385,13.725420,
740000818,"Nysäter, Petters väg",59.282535,12.774241,
740000819,Skara Sommarland,58.401420,13.550244,
740000820,Skoghall Centrum,59.323286,13.465144,
740000821,Stöllet Riksväg 62,60.410653,13.272473,
740000822,Svanskog Storgatan,59.179167,12.551784,
740000828,Sysslebäck Centrum,60.730290,12.870977,
740000829,Tidan,58.572668,14.004736,
740000830,"Värmlandsbro, Centrum",59.183081,13.013094,
740000831,Östmark,60.278760,12.765208,
740000832,Kinnarp,58.074428,13.520773,
740000833,Malmköping busstation,59.134718,16.724833,
740000834,Stångby station,55.751151,13.200200,
740000835,Billdal,57.577696,11.941074,
740000836,Stigtomta Tängsta,58.804167,16.781792,
740000837,Trosa centrum,58.897521,17.549916,
740000838,Lima Ungärde,60.936723,13.360419,
740000839,Vingåker station,59.042183,15.874078,
740000841,Arkösunds hamn,58.490112,16.936278,
740000842,Erikslund station,62.527972,15.922826,
740000843,Gryt Valdemarsvik,58.187157,16.801978,
740000844,Gusum centrum,58.265046,16.497310,
740000845,Horn torget,57.900254,15.838355,
740000846,Kimstad kyrka,58.540647,15.973349,
740000847,Kolmårdens Djurpark,58.666172,16.465624,
740000848,Krokek Sandviken,58.660993,16.400913,
740000849,Linghem station,58.436694,15.787191,
740000850,Ljungsbro busstation,58.508605,15.501831,
740000852,Särö Annelundsvägen,57.511784,11.950311,
740000853,Norsholm centrum,58.506227,15.973048,
740000855,Rejmyre vändplats,58.831965,15.915325,
740000856,Skärblacka Strömporten,58.581294,15.908769,
740000857,Mollösund östra,58.074046,11.477701,
740000858,Hälleviksstrand brygga,58.123092,11.443692,
740000859,Stora Höga station,58.018318,11.835508,
740000860,Hönö Pinan färjeläge,57.698616,11.666326,
740000861,Öckerö färjeläge,57.710717,11.658426,
740000862,Sommen station,58.139089,14.967236,
740000863,Idre Fjäll,61.889753,12.832184,
740000865,Landvetter resecentrum,57.686125,12.213167,
740000866,Björkbacken Norrköping,58.656296,15.999346,
740000868,Vikingstad station,58.383170,15.431972,
740000869,Vreta kloster kyrka,58.481744,15.521605,
740000870,Åby centrum,58.664692,16.181375,
740000871,Österbymo busstation,57.823430,15.277416,
740000872,Östra Husby centrum,58.575848,16.566161,
740000873,Arjeplog busstation,66.052499,17.896228,
740000874,Boda Kyrkby,61.011687,15.211870,
740000875,Hakkas,66.914696,21.563216,
740000876,Jukkasjärvi kyrkan,67.846731,20.619439,
740000877,Kalix busstation,65.854357,23.142160,
740000878,Karesuando busstation,68.441366,22.478910,
740000879,Rönnäng brygga,57.935533,11.575780,
740000880,Korpilombolo busstation,66.848889,23.062348,
740000881,Kvikkjokk kyrkan,66.951692,17.721014,
740000882,Furudal ishallen,61.170828,15.138266,
740000885,Pajala busstation,67.210855,23.365727,
740000886,Ritsem fjällstation,67.722286,17.469647,
740000887,Råneå busstation,65.856258,22.290257,
740000888,Svanstein skolan,66.651644,23.858726,
740000892,Tärendö Macken,67.152723,22.636185,
740000893,Burgsvik Stationsvägen,57.032786,18.274382,
740000895,Töre busstation,65.912917,22.645763,
740000901,Ljugarn,57.330197,18.708117,
740000903,Karbenning station,60.036608,16.072809,
740000904,Vittangi busstation,67.677647,21.638049,
740000906,Överkalix busstation,66.326250,22.837097,
740000907,Ankarsrum station,57.699892,16.334499,
740000909,Böda,57.250395,17.056773,
740000913,Visby busstation,57.635983,18.295946,
740000917,Klintehamn Konsum,57.387360,18.204805,
740000918,Roma pressbyrån,57.505304,18.454690,
740000921,Gunnebo centrum,57.719996,16.532132,
740000922,Lärbro,57.784905,18.789949,
740000923,Högsby station,57.165754,16.027809,
740000924,Stenstorp station,58.273670,13.714795,
740000926,Loftahammar,57.906572,16.696994,
740000927,Löttorp centrum,57.166767,16.993182,
740000928,Mörbylånga busstation,56.527857,16.376189,
740000929,Orrefors skola,56.838522,15.749591,
740000930,Lyckeby,57.067935,15.150506,
740000932,Torsås torg,56.412179,15.997491,
740000933,Virserum Nya torget,57.315030,15.585064,
740000934,Billeberga station,55.884037,12.995610,
740000935,Billesholm station,56.056491,12.976631,
740000936,Bjärred centrum,55.723963,13.027332,
740000937,Burlöv station,55.640814,13.079965,
740000938,Dalby busstation,55.664499,13.346419,
740000939,Dösjebro station,55.822936,13.031624,
740000940,Falsterbo Strandbad,55.394089,12.851237,
740000941,Gunnesbo station,55.726206,13.168110,
740000942,Hjärup station,55.674154,13.136509,
740000943,Höganäs Busstorget,56.201058,12.558366,
740000944,Höllviken centrum,55.418597,12.952680,
740000945,Kävlinge station,55.794431,13.111423,
740000946,Köpingebro station,55.457222,13.935640,
740000947,Lomma busstation,55.673871,13.069031,
740000948,Mölle busstation,56.282002,12.499109,
740000949,Sjöbo busstation,55.630720,13.700966,
740000950,Skanör centrum,55.411504,12.844170,
740000951,Staffanstorp Storgatan,55.640795,13.206075,
740000952,Stehag station,55.900810,13.394853,
740000953,Malmö Airport Sturup flygplats,55.540431,13.365979,
740000954,Bygdeå Kyrkvägen,64.064065,20.859717,
740000955,Svalöv Centrum,55.912952,13.106370,
740000956,S Sandby busstation,55.717239,13.346828,
740000957,Veberöd centrum,55.633316,13.493412,
740000958,Vellinge centrum,55.472016,13.020766,
740000959,Viken centrum,56.146509,12.579248,
740000960,Åkarp station,55.657432,13.108149,
740000961,Örtofta station,55.778928,13.243973,
740000962,Björköby station,57.520811,14.917795,
740000963,Bodafors station,57.504107,14.693294,
740000964,Bruzaholm station,57.641489,15.274991,
740000965,Fröslida,56.875482,13.046079,
740000966,Hillerstorp station,57.313929,13.882993,
740000967,Hjältevad station,57.629044,15.343666,
740000969,Gunnarn affären,65.006700,17.678195,
740000973,Slite centrum,57.704154,18.801056,
740000974,Stensjön station,57.582516,14.822906,
740000976,Åled vägkors,56.743491,12.950687,
740000977,Bankeryd station,57.860904,14.128984,
740000980,Billingsfors station,58.981839,12.249729,
740000981,Björketorp station,57.427690,12.523471,
740000982,Brålanda E45,58.557508,12.356446,
740000985,Dalsjöfors folkets park,57.717505,13.118811,
740000986,Färgelanda centrum,58.568389,11.995536,
740000987,Gustavsfors affär,59.190917,12.109984,
740000989,Håverud Akvedukten station,58.820623,12.408931,
740000995,Lilla Edet busstation,58.134254,12.125483,
740000996,Länghem,57.602407,13.244314,
740000997,S:t Peders väg,58.028904,12.152826,
740000998,Hemse busstation,57.237876,18.379693,
740000999,Sjuntorp Torg,58.196423,12.223956,
740001000,Blomstermåla station,56.980596,16.332628,
740001001,Anjan,63.712245,12.629577,
740001002,Baskemölla Gladsaxevägen,55.590478,14.312069,
740001003,Knutby skola,59.911749,18.267760,
740001004,Ottenby gård,56.234467,16.416090,
740001005,Visingsö Färjeläge,58.032156,14.351645,
740001006,Abbekås,55.394087,13.593690,
740001007,Adelsö kyrka,59.359548,17.529894,
740001008,Almunge skola,59.866971,18.071932,
740001010,Arkelstorp affären,56.173220,14.282974,
740001011,Aspedalen station,57.763095,12.259108,
740001012,Aspen station,57.754465,12.241379,
740001014,Avesta busstation,60.143732,16.167434,
740001015,Backaryd,56.347767,15.153211,
740001016,Basthagen station,58.205573,15.974358,
740001017,Bergby Hamrånge,60.928393,17.039771,
740001018,Bergs slussar,58.484768,15.525061,
740001020,Östersjö brygga,59.833759,19.077645,
740001021,Bromskär brygga,59.626158,18.988298,
740001022,Blomberg station,58.540346,13.320699,
740001023,Backlura Växthusvägen,59.385888,17.824948,
740001024,Bor station,57.115882,14.169406,
740001026,Borrby busstation,55.456287,14.177465,
740001027,Bottnaryd skola,57.773024,13.825482,
740001028,Brandstorp,58.096769,14.205234,
740001029,Branäs,60.659929,12.967288,
740001034,Bydalen,63.102557,13.800818,
740001035,Bårslöv Snödroppegatan,56.009073,12.811131,
740001036,Dalarö Hotellbryggan,59.129655,18.406397,
740001037,Hesselby Järnvägsstation,57.544951,18.533369,
740001038,Djursholms Ösby station,59.397983,18.058658,
740001039,Överby brygga,59.360762,18.647453,
740001040,Docksta busstation,63.054625,18.326528,
740001041,Ekerö Drottningholm,59.323844,17.889277,
740001042,Edsbro centrum,59.896512,18.495065,
740001044,Eldsberga Gullbrannavägen,56.596004,12.974907,
740001045,Enviken busstation,60.808121,15.758625,
740001047,Fegen,57.105667,13.037678,
740001048,Filsbäck station,58.493322,13.247341,
740001049,Fjärdhundra centrum,59.777635,16.927466,
740001050,Fornåsa,58.478284,15.229099,
740001051,Forshem station,58.617971,13.491438,
740001052,Näsbypark station,59.430556,18.096145,
740001053,Salem centrum,59.201310,17.767512,
740001054,Framnäs City station,58.508464,13.147019,
740001055,Fredrika,64.075243,18.407608,
740001057,Fryksås vägskäl,61.192701,14.536320,
740001058,Fröjel,57.332217,18.191543,
740001059,Fröseke,56.948557,15.791113,
740001060,Furusund färjeläge,59.663090,18.925364,
740001061,Furuvik station,60.651196,17.331800,
740001062,Fågelmara,56.259992,15.949018,
740001063,Färentuna kyrka,59.392165,17.655266,
740001064,Gammelgarn,57.404604,18.803219,
740001065,Garde,57.314731,18.581374,
740001067,Glanshammar kyrka,59.318537,15.400475,
740001068,Glimåkra busstation,56.305181,14.135638,
740001069,Glommersträsk Finnbergs,65.260949,19.633937,
740001070,Glumslöv Ålabodsvägen,55.941502,12.812013,
740001071,Granö centrum E12,64.247262,19.317583,
740001072,Grönhögen,56.268586,16.401412,
740001073,Gullbranna,56.585136,12.946836,
740001075,Hallabro Ronneby,56.389503,15.102547,
740001076,Hallen Åre,63.175745,14.094254,
740001077,Hanaskog busstation,56.158638,14.094007,
740001078,Hargshamn Stationsvägen,60.168161,18.471683,
740001079,Hasslerör station,58.750399,13.939655,
740001080,Havdhem,57.159975,18.332301,
